NeoNEO,$25.63
OKBOKB,$27.54
THORChainRUNE,$6.34
ChilizCHZ,$0.27
WavesWAVES,$14.64
KuCoin TokenKCS,$19.45
Basic Attention TokenBAT,$1.04
KadenaKDA,$9.63
Curve DAO TokenCRV,$3.40
Huobi TokenHT,$9.12
HoloHOT,$0.01
DashDASH,$127.85
TrueUSDTUSD,$1.00
NexoNEXO,$2.32
CeloCELO,$3.50
ArweaveAR,$37.15
CompoundCOMP,$182.60
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.24
IoTeXIOTX,$0.11
RevainREV,$0.01
1inch Network1INCH,$2.44
Oasis NetworkROSE,$0.28
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.32
CelsiusCEL,$3.81
QtumQTUM,$9.04
Immutable XIMX,$4.69
DecredDCR,$62.95
XDC NetworkXDC,$0.07
RavencoinRVN,$0.08
WAXWAXP,$0.45
OMG NetworkOMG,$5.80
AnkrANKR,$0.10


Mon Dec 13 18:00:05 2021


Bitcoin,"$47,178.59"
Ethereum,"$3,823.69"
Binance Coin,$527.27
Tether,$1.00
Solana,$157.34
USD Coin,$1.00
Cardano,$1.24
XRP,$0.7963
Polkadot,$26.32
Dogecoin,$0.1585
TerraLUNA,$54.67
AvalancheAVAX,$79.99
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.54
PolygonMATIC,$1.85
Wrapped BitcoinWBTC,$46814.19
LitecoinLTC,$146.11
UniswapUNI,$14.33
TerraUSDUST,$1.01
TRONTRX,$0.09
AlgorandALGO,$1.35
ChainlinkLINK,$18.04
Bitcoin CashBCH,$427.67
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.20
Axie InfinityAXS,$94.26
NEAR ProtocolNEAR,$9.22
FTX TokenFTT,$38.06
VeChainVET,$0.08
CosmosATOM,$22.07
Bitcoin BEP2BTCB,$47214.99
FilecoinFIL,$36.12
Internet ComputerICP,$25.39
ElrondEGLD,$235.01
Ethereum ClassicETC,$34.69
The SandboxSAND,$4.88
HederaHBAR,$0.23
THETATHETA,$3.96
TezosXTZ,$4.22
GalaGALA,$0.51
UNUS SED LEOLEO,$3.62
MoneroXMR,$184.09
FantomFTM,$1.29
KlaytnKLAY,$1.26
EOSEOS,$3.13
IOTAMIOTA,$1.04
The GraphGRT,$0.61
BitTorrentBTT,$0.00
LoopringLRC,$2.12
HeliumHNT,$26.62
PancakeSwapCAKE,$11.11
FlowFLOW,$8.70
StacksSTX,$1.91
Bitcoin SVBSV,$124.97
KusamaKSM,$276.04
MakerMKR,$2258.82
AaveAAVE,$164.19
QuantQNT,$179.17
eCashXEC,$0.00
AmpAMP,$0.05
Enjin CoinENJ,$2.36
ZcashZEC,$149.21
HarmonyONE,$0.17
NeoNEO,$25.58
OKBOKB,$27.69
THORChainRUNE,$6.32
ChilizCHZ,$0.27
WavesWAVES,$14.63
KuCoin TokenKCS,$19.48
KadenaKDA,$9.66
Basic Attention TokenBAT,$1.04
Curve DAO TokenCRV,$3.40
Huobi TokenHT,$9.12
HoloHOT,$0.01
DashDASH,$127.81
TrueUSDTUSD,$1.00
NexoNEXO,$2.32
CeloCELO,$3.49
ArweaveAR,$37.80
CompoundCOMP,$182.23
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.24
IoTeXIOTX,$0.11
Oasis NetworkROSE,$0.29
1inch Network1INCH,$2.43
RevainREV,$0.01
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.32
CelsiusCEL,$3.81
QtumQTUM,$9.01
Immutable XIMX,$4.70
DecredDCR,$62.97
XDC NetworkXDC,$0.07
RavencoinRVN,$0.08
WAXWAXP,$0.45
OMG NetworkOMG,$5.78
AnkrANKR,$0.10


Mon Dec 13 18:10:07 2021


Bitcoin,"$47,035.12"
Ethereum,"$3,809.66"
Binance Coin,$525.58
Tether,$1.00
Solana,$156.00
USD Coin,$1.00
Cardano,$1.23
XRP,$0.7916
Polkadot,$26.18
Dogecoin,$0.1576
TerraLUNA,$54.12
AvalancheAVAX,$79.36
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.54
PolygonMATIC,$1.83
Wrapped BitcoinWBTC,$46779.67
LitecoinLTC,$145.47
UniswapUNI,$14.27
TerraUSDUST,$1.01
TRONTRX,$0.09
AlgorandALGO,$1.34
ChainlinkLINK,$17.94
Bitcoin CashBCH,$425.39
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.17
Axie InfinityAXS,$93.61
FTX TokenFTT,$37.92
NEAR ProtocolNEAR,$9.16
VeChainVET,$0.08
Bitcoin BEP2BTCB,$47144.59
CosmosATOM,$21.88
FilecoinFIL,$35.95
Internet ComputerICP,$25.17
ElrondEGLD,$233.73
Ethereum ClassicETC,$34.46
The SandboxSAND,$4.83
HederaHBAR,$0.23
THETATHETA,$3.92
TezosXTZ,$4.17
GalaGALA,$0.51
UNUS SED LEOLEO,$3.62
MoneroXMR,$183.11
FantomFTM,$1.28
KlaytnKLAY,$1.24
EOSEOS,$3.11
IOTAMIOTA,$1.03
The GraphGRT,$0.60
BitTorrentBTT,$0.00
LoopringLRC,$2.11
HeliumHNT,$26.56
PancakeSwapCAKE,$11.07
FlowFLOW,$8.66
StacksSTX,$1.90
Bitcoin SVBSV,$124.47
KusamaKSM,$274.62
MakerMKR,$2243.74
AaveAAVE,$163.13
QuantQNT,$176.05
eCashXEC,$0.00
AmpAMP,$0.05
ZcashZEC,$148.17
Enjin CoinENJ,$2.34
HarmonyONE,$0.17
NeoNEO,$25.42
OKBOKB,$27.46
THORChainRUNE,$6.28
ChilizCHZ,$0.27
WavesWAVES,$14.54
KuCoin TokenKCS,$19.40
KadenaKDA,$9.61
Basic Attention TokenBAT,$1.03
Curve DAO TokenCRV,$3.37
Huobi TokenHT,$9.15
HoloHOT,$0.01
DashDASH,$126.93
TrueUSDTUSD,$1.00
NexoNEXO,$2.32
CeloCELO,$3.47
ArweaveAR,$37.06
CompoundCOMP,$180.84
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.22
IoTeXIOTX,$0.11
Oasis NetworkROSE,$0.28
1inch Network1INCH,$2.41
RevainREV,$0.01
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.30
CelsiusCEL,$3.81
Immutable XIMX,$4.70
QtumQTUM,$8.94
XDC NetworkXDC,$0.07
DecredDCR,$62.79
RavencoinRVN,$0.08
WAXWAXP,$0.44
OMG NetworkOMG,$5.75
AnkrANKR,$0.10


Mon Dec 13 18:20:08 2021


Bitcoin,"$47,061.36"
Ethereum,"$3,817.48"
Binance Coin,$524.78
Tether,$1.00
Solana,$157.21
USD Coin,$1.00
Cardano,$1.23
XRP,$0.7904
Polkadot,$26.15
Dogecoin,$0.1579
TerraLUNA,$54.36
AvalancheAVAX,$79.54
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.54
PolygonMATIC,$1.83
Wrapped BitcoinWBTC,$46731.88
LitecoinLTC,$145.88
UniswapUNI,$14.22
TerraUSDUST,$1.01
TRONTRX,$0.09
AlgorandALGO,$1.34
ChainlinkLINK,$17.89
Bitcoin CashBCH,$424.88
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.17
Axie InfinityAXS,$93.72
NEAR ProtocolNEAR,$9.23
FTX TokenFTT,$38.00
VeChainVET,$0.08
Bitcoin BEP2BTCB,$47099.47
CosmosATOM,$21.87
FilecoinFIL,$35.96
Internet ComputerICP,$25.07
ElrondEGLD,$234.58
Ethereum ClassicETC,$34.50
The SandboxSAND,$4.85
HederaHBAR,$0.23
THETATHETA,$3.92
TezosXTZ,$4.16
GalaGALA,$0.50
UNUS SED LEOLEO,$3.62
MoneroXMR,$183.31
FantomFTM,$1.28
KlaytnKLAY,$1.24
EOSEOS,$3.11
IOTAMIOTA,$1.03
The GraphGRT,$0.60
BitTorrentBTT,$0.00
LoopringLRC,$2.11
HeliumHNT,$26.56
PancakeSwapCAKE,$11.07
FlowFLOW,$8.67
StacksSTX,$1.88
Bitcoin SVBSV,$123.89
KusamaKSM,$273.75
MakerMKR,$2236.86
AaveAAVE,$163.05
QuantQNT,$177.06
AmpAMP,$0.05
eCashXEC,$0.00
Enjin CoinENJ,$2.34
ZcashZEC,$148.09
HarmonyONE,$0.17
NeoNEO,$25.40
OKBOKB,$27.01
THORChainRUNE,$6.28
ChilizCHZ,$0.27
KuCoin TokenKCS,$19.39
WavesWAVES,$14.50
Basic Attention TokenBAT,$1.03
KadenaKDA,$9.52
Huobi TokenHT,$9.17
Curve DAO TokenCRV,$3.37
HoloHOT,$0.01
DashDASH,$126.83
TrueUSDTUSD,$1.00
NexoNEXO,$2.31
CeloCELO,$3.48
ArweaveAR,$36.61
CompoundCOMP,$180.56
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.23
Oasis NetworkROSE,$0.29
IoTeXIOTX,$0.11
1inch Network1INCH,$2.41
RevainREV,$0.01
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.31
CelsiusCEL,$3.80
QtumQTUM,$8.92
Immutable XIMX,$4.70
XDC NetworkXDC,$0.07
DecredDCR,$62.80
RavencoinRVN,$0.08
WAXWAXP,$0.44
OMG NetworkOMG,$5.74
AnkrANKR,$0.10


Mon Dec 13 18:30:09 2021


Bitcoin,"$46,994.18"
Ethereum,"$3,801.05"
Binance Coin,$524.20
Tether,$1.00
Solana,$156.46
USD Coin,$1.00
Cardano,$1.23
XRP,$0.7897
Polkadot,$26.08
Dogecoin,$0.157
TerraLUNA,$54.34
AvalancheAVAX,$79.50
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.54
PolygonMATIC,$1.83
Wrapped BitcoinWBTC,$46729.87
LitecoinLTC,$145.48
UniswapUNI,$14.20
TerraUSDUST,$1.01
TRONTRX,$0.08
AlgorandALGO,$1.34
ChainlinkLINK,$17.87
Bitcoin CashBCH,$424.76
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.16
Axie InfinityAXS,$93.46
FTX TokenFTT,$37.83
NEAR ProtocolNEAR,$9.15
VeChainVET,$0.08
Bitcoin BEP2BTCB,$47049.39
CosmosATOM,$21.81
FilecoinFIL,$35.90
Internet ComputerICP,$25.00
ElrondEGLD,$233.68
Ethereum ClassicETC,$34.50
The SandboxSAND,$4.83
HederaHBAR,$0.22
THETATHETA,$3.91
TezosXTZ,$4.17
GalaGALA,$0.50
UNUS SED LEOLEO,$3.62
MoneroXMR,$183.10
FantomFTM,$1.27
KlaytnKLAY,$1.24
EOSEOS,$3.13
IOTAMIOTA,$1.03
The GraphGRT,$0.60
BitTorrentBTT,$0.00
LoopringLRC,$2.11
HeliumHNT,$26.44
PancakeSwapCAKE,$11.07
FlowFLOW,$8.65
StacksSTX,$1.89
Bitcoin SVBSV,$122.10
KusamaKSM,$273.06
MakerMKR,$2228.71
AaveAAVE,$162.45
QuantQNT,$177.70
AmpAMP,$0.05
eCashXEC,$0.00
ZcashZEC,$147.97
Enjin CoinENJ,$2.33
HarmonyONE,$0.17
NeoNEO,$25.40
OKBOKB,$27.24
THORChainRUNE,$6.26
ChilizCHZ,$0.27
KuCoin TokenKCS,$19.34
WavesWAVES,$14.48
KadenaKDA,$9.58
Basic Attention TokenBAT,$1.03
Huobi TokenHT,$9.23
Curve DAO TokenCRV,$3.36
HoloHOT,$0.01
DashDASH,$126.47
TrueUSDTUSD,$1.00
NexoNEXO,$2.31
CeloCELO,$3.46
ArweaveAR,$36.55
CompoundCOMP,$180.01
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.21
Oasis NetworkROSE,$0.29
IoTeXIOTX,$0.11
1inch Network1INCH,$2.40
RevainREV,$0.01
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.31
CelsiusCEL,$3.80
Immutable XIMX,$4.71
QtumQTUM,$8.92
DecredDCR,$62.43
XDC NetworkXDC,$0.07
RavencoinRVN,$0.08
WAXWAXP,$0.44
OMG NetworkOMG,$5.73
AnkrANKR,$0.10


Mon Dec 13 18:40:10 2021


Bitcoin,"$46,830.98"
Ethereum,"$3,790.30"
Binance Coin,$522.33
Tether,$1.00
Solana,$155.42
USD Coin,$1.00
Cardano,$1.22
XRP,$0.7879
Polkadot,$25.93
Dogecoin,$0.1566
TerraLUNA,$53.98
AvalancheAVAX,$78.95
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.53
PolygonMATIC,$1.83
Wrapped BitcoinWBTC,$46629.68
LitecoinLTC,$145.20
UniswapUNI,$14.12
TerraUSDUST,$1.01
TRONTRX,$0.08
AlgorandALGO,$1.33
ChainlinkLINK,$17.80
Bitcoin CashBCH,$422.08
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.14
Axie InfinityAXS,$93.40
NEAR ProtocolNEAR,$9.19
FTX TokenFTT,$37.74
VeChainVET,$0.08
Bitcoin BEP2BTCB,$46890.33
CosmosATOM,$21.71
FilecoinFIL,$35.84
Internet ComputerICP,$24.86
ElrondEGLD,$232.66
Ethereum ClassicETC,$34.31
The SandboxSAND,$4.81
HederaHBAR,$0.22
THETATHETA,$3.89
TezosXTZ,$4.15
GalaGALA,$0.50
UNUS SED LEOLEO,$3.62
MoneroXMR,$182.87
FantomFTM,$1.27
KlaytnKLAY,$1.24
EOSEOS,$3.11
IOTAMIOTA,$1.03
The GraphGRT,$0.60
BitTorrentBTT,$0.00
LoopringLRC,$2.09
PancakeSwapCAKE,$11.03
HeliumHNT,$26.28
FlowFLOW,$8.60
StacksSTX,$1.87
Bitcoin SVBSV,$122.88
KusamaKSM,$272.32
MakerMKR,$2220.98
AaveAAVE,$162.29
QuantQNT,$177.14
AmpAMP,$0.05
eCashXEC,$0.00
ZcashZEC,$147.40
Enjin CoinENJ,$2.31
HarmonyONE,$0.17
NeoNEO,$25.30
OKBOKB,$27.32
THORChainRUNE,$6.22
ChilizCHZ,$0.27
KuCoin TokenKCS,$19.31
WavesWAVES,$14.44
KadenaKDA,$9.54
Basic Attention TokenBAT,$1.02
Huobi TokenHT,$9.19
Curve DAO TokenCRV,$3.35
HoloHOT,$0.01
DashDASH,$126.31
TrueUSDTUSD,$1.00
NexoNEXO,$2.30
CeloCELO,$3.46
ArweaveAR,$36.14
CompoundCOMP,$179.47
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.19
IoTeXIOTX,$0.11
Oasis NetworkROSE,$0.28
1inch Network1INCH,$2.39
RevainREV,$0.01
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.30
CelsiusCEL,$3.79
Immutable XIMX,$4.71
QtumQTUM,$8.86
DecredDCR,$61.94
XDC NetworkXDC,$0.07
RavencoinRVN,$0.08
WAXWAXP,$0.44
OMG NetworkOMG,$5.71
AnkrANKR,$0.10


Mon Dec 13 18:50:11 2021


Bitcoin,"$46,758.33"
Ethereum,"$3,779.68"
Binance Coin,$520.08
Tether,$1.00
Solana,$155.23
USD Coin,$1.00
Cardano,$1.22
XRP,$0.7856
Polkadot,$25.92
Dogecoin,$0.1565
TerraLUNA,$53.82
AvalancheAVAX,$78.38
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.53
PolygonMATIC,$1.81
Wrapped BitcoinWBTC,$46591.09
LitecoinLTC,$144.83
UniswapUNI,$14.09
TerraUSDUST,$1.01
TRONTRX,$0.08
AlgorandALGO,$1.33
ChainlinkLINK,$17.80
Bitcoin CashBCH,$421.25
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.13
Axie InfinityAXS,$92.97
NEAR ProtocolNEAR,$9.21
FTX TokenFTT,$37.63
VeChainVET,$0.08
Bitcoin BEP2BTCB,$46775.37
CosmosATOM,$21.66
FilecoinFIL,$35.83
Internet ComputerICP,$24.83
ElrondEGLD,$231.94
Ethereum ClassicETC,$34.24
The SandboxSAND,$4.80
HederaHBAR,$0.22
THETATHETA,$3.88
TezosXTZ,$4.13
GalaGALA,$0.50
UNUS SED LEOLEO,$3.62
MoneroXMR,$182.33
FantomFTM,$1.27
KlaytnKLAY,$1.23
EOSEOS,$3.11
IOTAMIOTA,$1.03
The GraphGRT,$0.60
LoopringLRC,$2.09
BitTorrentBTT,$0.00
PancakeSwapCAKE,$11.03
HeliumHNT,$26.17
FlowFLOW,$8.57
StacksSTX,$1.84
Bitcoin SVBSV,$122.95
KusamaKSM,$271.86
MakerMKR,$2219.29
AaveAAVE,$161.97
QuantQNT,$177.02
AmpAMP,$0.05
eCashXEC,$0.00
ZcashZEC,$147.29
Enjin CoinENJ,$2.31
HarmonyONE,$0.17
NeoNEO,$25.25
OKBOKB,$27.20
THORChainRUNE,$6.24
ChilizCHZ,$0.27
KuCoin TokenKCS,$19.28
WavesWAVES,$14.44
KadenaKDA,$9.46
Basic Attention TokenBAT,$1.01
Huobi TokenHT,$9.18
Curve DAO TokenCRV,$3.35
HoloHOT,$0.01
TrueUSDTUSD,$1.00
DashDASH,$125.98
NexoNEXO,$2.29
CeloCELO,$3.45
ArweaveAR,$36.21
CompoundCOMP,$178.90
NEMXEM,$0.12
Theta FuelTFUEL,$0.19
MinaMINA,$3.19
IoTeXIOTX,$0.10
1inch Network1INCH,$2.39
Oasis NetworkROSE,$0.28
RevainREV,$0.01
Pax DollarUSDP,$1.00
Voyager TokenVGX,$3.28
CelsiusCEL,$3.79
Immutable XIMX,$4.70
QtumQTUM,$8.81
XDC NetworkXDC,$0.07
DecredDCR,$61.69
RavencoinRVN,$0.08
WAXWAXP,$0.43
OMG NetworkOMG,$5.70
AnkrANKR,$0.10


Mon Dec 13 19:00:12 2021


Bitcoin,"$46,901.77"
Ethereum,"$3,787.73"
Binance Coin,$524.40
Tether,$1.00
Solana,$156.28
USD Coin,$1.00
Cardano,$1.23
XRP,$0.79
Polkadot,$26.15
Dogecoin,$0.1572
TerraLUNA,$54.33
AvalancheAVAX,$79.30
SHIBA INUSHIB,$0.00
Binance USDBUSD,$1.00
Crypto.com CoinCRO,$0.54
PolygonMATIC,$1.84
Wrapped BitcoinWBTC,$46665.30
LitecoinLTC,$145.59
UniswapUNI,$14.23
TerraUSDUST,$1.01
TRONTRX,$0.08
AlgorandALGO,$1.35
ChainlinkLINK,$18.01
Bitcoin CashBCH,$423.76
DaiDAI,$1.00
StellarXLM,$0.25
DecentralandMANA,$3.16
Axie InfinityAXS,$93.94
NEAR ProtocolNEAR,$9.36
FTX TokenFTT,$37.78
VeChainVET,$0.08
FilecoinFIL,$36.18
Bitcoin BEP2BTCB,$46892.12
CosmosATOM,$21.84
Internet ComputerICP,$25.09
ElrondEGLD,$234.11
Ethereum ClassicETC,$34.35
The SandboxSAND,$4.83
HederaHBAR,$0.22
THETATHETA,$3.91
TezosXTZ,$4.18
GalaGALA,$0.50
UNUS SED LEOLEO,$3.62
MoneroXMR,$183.51
FantomFTM,$1.27
KlaytnKLAY,$1.24
EOSEOS,$3.15
IOTAMIOTA,$1.03
The GraphGRT,$0.60
LoopringLRC,$2.11
BitTorrentBTT,$0.00
PancakeSwapCAKE,$11.10
HeliumHNT,$26.36
FlowFLOW,$8.58
StacksSTX,$1.86
Bitcoin SVBSV,$123.31
KusamaKSM,$274.10
MakerMKR,$2233.48
QuantQNT,$182.00
AaveAAVE,$163.17
AmpAMP,$0.05
eCashXEC,$0.00
ZcashZEC,$148.32
Enjin CoinENJ,$2.33
HarmonyONE,$0.17
NeoNEO,$25.38
OKBOKB,$27.45
THORChainRUNE,$6.29
ChilizCHZ,$0.27
KadenaKDA,$9.72
WavesWAVES,$14.52
KuCoin TokenKCS,$19.32
Basic Attention TokenBAT,$1.02
Huobi TokenHT,$9.20
Curve DAO TokenCRV,$3.36
HoloHOT,$0.01
DashDASH,$127.07
TrueUSDTUSD,$1.00
NexoNEXO,$2.30
CeloCELO,$3.46
ArweaveAR,$36.48
CompoundCOMP,$180.84
NEMXEM,$0.12
Theta FuelTFUEL,$0.20
MinaMINA,$3.20
IoTeXIOTX,$0.11
1inch Network1INCH,$2.41
Oasis NetworkROSE,$0.28
