SHIBA INUSHIB,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
PolygonMATIC,"['2.53', '2.53', '2.53', '2.53', '2.53', '2.53', '2.53', '2.53', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.52', '2.51', '2.51', '2.51']"
Crypto.com CoinCRO,"['0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.67', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66', '0.66']"
Binance USDBUSD,"['1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00']"
Wrapped BitcoinWBTC,"['51044.04', '51044.04', '51044.04', '51044.04', '51044.04', '51044.04', '51044.04', '51044.04', '51084.44', '51084.44', '51084.44', '51084.44', '51084.44', '51084.44', '51084.44', '51084.44', '51084.44', '51084.44', '51008.90', '51008.90', '51008.90', '51008.90', '51008.90', '51008.90', '51008.90', '51008.90', '51008.90', '51009.00', '51009.00', '51009.00']"
LitecoinLTC,"['162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.55', '162.44', '162.44', '162.44', '162.44', '162.44', '162.44', '162.44', '162.44', '162.44', '162.19', '162.19', '162.19']"
UniswapUNI,"['17.94', '17.94', '17.94', '17.94', '17.94', '17.94', '17.94', '17.94', '17.93', '17.93', '17.93', '17.93', '17.93', '17.93', '17.93', '17.93', '17.93', '17.93', '17.91', '17.91', '17.91', '17.91', '17.91', '17.91', '17.91', '17.91', '17.91', '17.92', '17.92', '17.92']"
ChainlinkLINK,"['22.18', '22.18', '22.18', '22.18', '22.18', '22.18', '22.18', '22.18', '22.17', '22.17', '22.17', '22.17', '22.17', '22.17', '22.17', '22.17', '22.17', '22.17', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07', '22.07']"
AlgorandALGO,"['1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58', '1.58']"
TerraUSDUST,"['1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00']"
DaiDAI,"['1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00']"
NEAR ProtocolNEAR,"['15.07', '15.07', '15.07', '15.07', '15.07', '15.07', '15.07', '15.07', '15.11', '15.11', '15.11', '15.11', '15.11', '15.11', '15.11', '15.11', '15.11', '15.11', '15.19', '15.19', '15.19', '15.19', '15.19', '15.19', '15.19', '15.19', '15.19', '15.17', '15.17', '15.17']"
Bitcoin CashBCH,"['455.50', '455.50', '455.50', '455.50', '455.50', '455.50', '455.50', '455.50', '455.31', '455.31', '455.31', '455.31', '455.31', '455.31', '455.31', '455.31', '455.31', '455.31', '454.74', '454.74', '454.74', '454.74', '454.74', '454.74', '454.74', '454.74', '454.74', '454.77', '454.77', '454.77']"
TRONTRX,"['0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08', '0.08']"
StellarXLM,"['0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28', '0.28']"
DecentralandMANA,"['3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.60', '3.59', '3.59', '3.59']"
Axie InfinityAXS,"['106.28', '106.28', '106.28', '106.28', '106.28', '106.28', '106.28', '106.28', '106.37', '106.37', '106.37', '106.37', '106.37', '106.37', '106.37', '106.37', '106.37', '106.37', '106.41', '106.41', '106.41', '106.41', '106.41', '106.41', '106.41', '106.41', '106.41', '106.30', '106.30', '106.30']"
CosmosATOM,"['28.24', '28.24', '28.24', '28.24', '28.24', '28.24', '28.24', '28.24', '28.20', '28.20', '28.20', '28.20', '28.20', '28.20', '28.20', '28.20', '28.20', '28.20', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17', '28.17']"
VeChainVET,"['0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09', '0.09']"
FTX TokenFTT,"['43.20', '43.20', '43.20', '43.20', '43.20', '43.20', '43.20', '43.20', '43.23', '43.23', '43.23', '43.23', '43.23', '43.23', '43.23', '43.23', '43.23', '43.23', '43.16', '43.16', '43.16', '43.16', '43.16', '43.16', '43.16', '43.16', '43.16', '43.13', '43.13', '43.13']"
HederaHBAR,"['0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31']"
The SandboxSAND,"['6.04', '6.04', '6.04', '6.04', '6.04', '6.04', '6.04', '6.04', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.05', '6.04', '6.04', '6.04']"
FantomFTM,"['2.18', '2.18', '2.18', '2.18', '2.18', '2.18', '2.18', '2.18', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.19', '2.18', '2.18', '2.18']"
Bitcoin BEP2BTCB,"['51365.14', '51365.14', '51365.14', '51365.14', '51365.14', '51365.14', '51365.14', '51365.14', '51376.27', '51376.27', '51376.27', '51376.27', '51376.27', '51376.27', '51376.27', '51376.27', '51376.27', '51376.27', '51293.62', '51293.62', '51293.62', '51293.62', '51293.62', '51293.62', '51293.62', '51293.62', '51293.62', '51293.16', '51293.16', '51293.16']"
Internet ComputerICP,"['27.58', '27.58', '27.58', '27.58', '27.58', '27.58', '27.58', '27.58', '27.60', '27.60', '27.60', '27.60', '27.60', '27.60', '27.60', '27.60', '27.60', '27.60', '27.44', '27.44', '27.44', '27.44', '27.44', '27.44', '27.44', '27.44', '27.44', '27.37', '27.37', '27.37']"
FilecoinFIL,"['36.33', '36.33', '36.33', '36.33', '36.33', '36.33', '36.33', '36.33', '36.40', '36.40', '36.40', '36.40', '36.40', '36.40', '36.40', '36.40', '36.40', '36.40', '36.42', '36.42', '36.42', '36.42', '36.42', '36.42', '36.42', '36.42', '36.42', '36.39', '36.39', '36.39']"
ElrondEGLD,"['252.91', '252.91', '252.91', '252.91', '252.91', '252.91', '252.91', '252.91', '253.23', '253.23', '253.23', '253.23', '253.23', '253.23', '253.23', '253.23', '253.23', '253.23', '253.41', '253.41', '253.41', '253.41', '253.41', '253.41', '253.41', '253.41', '253.41', '253.02', '253.02', '253.02']"
Ethereum ClassicETC,"['37.72', '37.72', '37.72', '37.72', '37.72', '37.72', '37.72', '37.72', '37.76', '37.76', '37.76', '37.76', '37.76', '37.76', '37.76', '37.76', '37.76', '37.76', '37.77', '37.77', '37.77', '37.77', '37.77', '37.77', '37.77', '37.77', '37.77', '37.72', '37.72', '37.72']"
THETATHETA,"['4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.69', '4.69', '4.69', '4.69', '4.69', '4.69', '4.69', '4.69', '4.69', '4.69', '4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.70', '4.69', '4.69', '4.69']"
TezosXTZ,"['4.59', '4.59', '4.59', '4.59', '4.59', '4.59', '4.59', '4.59', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58', '4.58']"
HeliumHNT,"['37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.27', '37.27', '37.27', '37.27', '37.27', '37.27', '37.27', '37.27', '37.27', '37.27', '37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.26', '37.28', '37.28', '37.28']"
AaveAAVE,"['275.53', '275.53', '275.53', '275.53', '275.53', '275.53', '275.53', '275.53', '275.62', '275.62', '275.62', '275.62', '275.62', '275.62', '275.62', '275.62', '275.62', '275.62', '275.72', '275.72', '275.72', '275.72', '275.72', '275.72', '275.72', '275.72', '275.72', '275.15', '275.15', '275.15']"
MoneroXMR,"['204.47', '204.47', '204.47', '204.47', '204.47', '204.47', '204.47', '204.47', '205.25', '205.25', '205.25', '205.25', '205.25', '205.25', '205.25', '205.25', '205.25', '205.25', '204.83', '204.83', '204.83', '204.83', '204.83', '204.83', '204.83', '204.83', '204.83', '205.04', '205.04', '205.04']"
IOTAMIOTA,"['1.26', '1.26', '1.26', '1.26', '1.26', '1.26', '1.26', '1.26', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27', '1.27']"
UNUS SED LEOLEO,"['3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.58', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59', '3.59']"
GalaGALA,"['0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.48', '0.49', '0.49', '0.49']"
EOSEOS,"['3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.44', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43', '3.43']"
KlaytnKLAY,"['1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31']"
The GraphGRT,"['0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71', '0.71']"
PancakeSwapCAKE,"['12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.37', '12.37', '12.37', '12.37', '12.37', '12.37', '12.37', '12.37', '12.37', '12.37', '12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.36', '12.32', '12.32', '12.32']"
LoopringLRC,"['2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.26', '2.26', '2.26', '2.26', '2.26', '2.26', '2.26', '2.26', '2.26', '2.26', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25', '2.25']"
StacksSTX,"['2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.31', '2.30', '2.30', '2.30']"
FlowFLOW,"['9.32', '9.32', '9.32', '9.32', '9.32', '9.32', '9.32', '9.32', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31', '9.31']"
HarmonyONE,"['0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25', '0.25']"
BitTorrentBTT,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
MakerMKR,"['2582.42', '2582.42', '2582.42', '2582.42', '2582.42', '2582.42', '2582.42', '2582.42', '2590.03', '2590.03', '2590.03', '2590.03', '2590.03', '2590.03', '2590.03', '2590.03', '2590.03', '2590.03', '2589.29', '2589.29', '2589.29', '2589.29', '2589.29', '2589.29', '2589.29', '2589.29', '2589.29', '2587.27', '2587.27', '2587.27']"
Bitcoin SVBSV,"['130.92', '130.92', '130.92', '130.92', '130.92', '130.92', '130.92', '130.92', '131.30', '131.30', '131.30', '131.30', '131.30', '131.30', '131.30', '131.30', '131.30', '131.30', '131.24', '131.24', '131.24', '131.24', '131.24', '131.24', '131.24', '131.24', '131.24', '131.25', '131.25', '131.25']"
KusamaKSM,"['291.39', '291.39', '291.39', '291.39', '291.39', '291.39', '291.39', '291.39', '291.10', '291.10', '291.10', '291.10', '291.10', '291.10', '291.10', '291.10', '291.10', '291.10', '291.76', '291.76', '291.76', '291.76', '291.76', '291.76', '291.76', '291.76', '291.76', '292.11', '292.11', '292.11']"
Enjin CoinENJ,"['2.82', '2.82', '2.82', '2.82', '2.82', '2.82', '2.82', '2.82', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.83', '2.82', '2.82', '2.82']"
QuantQNT,"['195.80', '195.80', '195.80', '195.80', '195.80', '195.80', '195.80', '195.80', '195.40', '195.40', '195.40', '195.40', '195.40', '195.40', '195.40', '195.40', '195.40', '195.40', '195.55', '195.55', '195.55', '195.55', '195.55', '195.55', '195.55', '195.55', '195.55', '195.42', '195.42', '195.42']"
Curve DAO TokenCRV,"['5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.25', '5.25', '5.25', '5.25', '5.25', '5.25', '5.25', '5.25', '5.25', '5.25', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24', '5.24']"
ZcashZEC,"['166.47', '166.47', '166.47', '166.47', '166.47', '166.47', '166.47', '166.47', '166.85', '166.85', '166.85', '166.85', '166.85', '166.85', '166.85', '166.85', '166.85', '166.85', '166.90', '166.90', '166.90', '166.90', '166.90', '166.90', '166.90', '166.90', '166.90', '166.65', '166.65', '166.65']"
eCashXEC,"['0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00']"
AmpAMP,"['0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05', '0.05']"
NeoNEO,"['29.19', '29.19', '29.19', '29.19', '29.19', '29.19', '29.19', '29.19', '29.16', '29.16', '29.16', '29.16', '29.16', '29.16', '29.16', '29.16', '29.16', '29.16', '29.15', '29.15', '29.15', '29.15', '29.15', '29.15', '29.15', '29.15', '29.15', '29.14', '29.14', '29.14']"
ArweaveAR,"['60.64', '60.64', '60.64', '60.64', '60.64', '60.64', '60.64', '60.64', '60.62', '60.62', '60.62', '60.62', '60.62', '60.62', '60.62', '60.62', '60.62', '60.62', '60.48', '60.48', '60.48', '60.48', '60.48', '60.48', '60.48', '60.48', '60.48', '60.38', '60.38', '60.38']"
KadenaKDA,"['12.41', '12.41', '12.41', '12.41', '12.41', '12.41', '12.41', '12.41', '12.39', '12.39', '12.39', '12.39', '12.39', '12.39', '12.39', '12.39', '12.39', '12.39', '12.40', '12.40', '12.40', '12.40', '12.40', '12.40', '12.40', '12.40', '12.40', '12.39', '12.39', '12.39']"
THORChainRUNE,"['7.78', '7.78', '7.78', '7.78', '7.78', '7.78', '7.78', '7.78', '7.73', '7.73', '7.73', '7.73', '7.73', '7.73', '7.73', '7.73', '7.73', '7.73', '7.70', '7.70', '7.70', '7.70', '7.70', '7.70', '7.70', '7.70', '7.70', '7.73', '7.73', '7.73']"
Basic Attention TokenBAT,"['1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31', '1.31']"
OKBOKB,"['30.85', '30.85', '30.85', '30.85', '30.85', '30.85', '30.85', '30.85', '30.92', '30.92', '30.92', '30.92', '30.92', '30.92', '30.92', '30.92', '30.92', '30.92', '30.88', '30.88', '30.88', '30.88', '30.88', '30.88', '30.88', '30.88', '30.88', '30.89', '30.89', '30.89']"
KuCoin TokenKCS,"['23.09', '23.09', '23.09', '23.09', '23.09', '23.09', '23.09', '23.09', '23.19', '23.19', '23.19', '23.19', '23.19', '23.19', '23.19', '23.19', '23.19', '23.19', '23.16', '23.16', '23.16', '23.16', '23.16', '23.16', '23.16', '23.16', '23.16', '23.14', '23.14', '23.14']"
CeloCELO,"['4.98', '4.98', '4.98', '4.98', '4.98', '4.98', '4.98', '4.98', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00', '5.00']"
ChilizCHZ,"['0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31', '0.31']"
WavesWAVES,"['16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.31', '16.31', '16.31', '16.31', '16.31', '16.31', '16.31', '16.31', '16.31', '16.31', '16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.30', '16.27', '16.27', '16.27']"
DashDASH,"['148.96', '148.96', '148.96', '148.96', '148.96', '148.96', '148.96', '148.96', '149.26', '149.26', '149.26', '149.26', '149.26', '149.26', '149.26', '149.26', '149.26', '149.26', '149.21', '149.21', '149.21', '149.21', '149.21', '149.21', '149.21', '149.21', '149.21', '149.11', '149.11', '149.11']"
Huobi TokenHT,"['9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.58', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55', '9.55']"
HoloHOT,"['0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01']"
CompoundCOMP,"['226.76', '226.76', '226.76', '226.76', '226.76', '226.76', '226.76', '226.76', '227.37', '227.37', '227.37', '227.37', '227.37', '227.37', '227.37', '227.37', '227.37', '227.37', '227.21', '227.21', '227.21', '227.21', '227.21', '227.21', '227.21', '227.21', '227.21', '227.24', '227.24', '227.24']"
NexoNEXO,"['2.47', '2.47', '2.47', '2.47', '2.47', '2.47', '2.47', '2.47', '2.46', '2.46', '2.46', '2.46', '2.46', '2.46', '2.46', '2.46', '2.46', '2.46', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45', '2.45']"
IoTeXIOTX,"['0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14']"
NEMXEM,"['0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14', '0.14']"
TrueUSDTUSD,"['1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00', '1.00']"
